lianxi	聯席	1070
lianxi	憐惜	59
lianxian	連線	15800
lianxian	聯線	3430
lianxiang	聯想	19100
lianxiangjituan	聯想集團	1790
lianxiangqi	聯想起	1830
lianxidianhua	聯絡電話	1860
lianxifangshi	聯絡方式	7080
lianxihuiyi	聯席會議	3090
lianxing	臉型	6820
lianxiqu	練習曲	1250
lianxiren	聯絡人	3090
lianxisheng	練習生	1230
lianxu	連續	97700
lianxubuduan	連續不斷	7300
lianxuju	連續劇	6310
lianxuxing	連續性	2340
lianye	連夜	5010
lianyi	聯誼	3720
lianyi	漣漪	1450
lianyihui	聯誼會	3470
lianyin	聯姻	2750
lianying	連贏	7290
lianying	聯營	2090
lianyiqun	連衣裙	2090
lianyong	連用	21900
lianyou	煉油	2400
lianyouchang	煉油廠	2240
lianyu	煉獄	3160
lianyun	聯運	1910
lianyungang	連雲港	3630
lianyungangshi	連雲港市	359
lianzai	連載	6760
lianzaiyiqi	連在一起	1670
lianzhan	連戰	2400
lianzhan	聯展	1580
lianzhang	連長	2950
lianzhencha	立案偵查	493
lianzheng	廉政	3800
lianzhi	煉製	1030
lianzhou	連州	7790
lianzhouqi	聯軸器	60
lianzhu	連珠	1070
lianzi	練字	2370
lianzi	鏈子	1620
lianzi	蓮子	473
lianzi	簾子	146
lianzu	戀足	1030
lianzufang	廉租房	170
lianzuo	連坐	7410
liao	了	690000
liao	料	31600
liao	聊	17800
liao	寮	11500
liao	遼	9330
liao	里奧	4680
liao	療	3240
liao	李奧	2950
liao	撩	2880
liao	廖	2690
liao	瞭	2450
liao	利奧	1660
liao	僚	708
liao	蓼	617
liao	撂	457
liao	獠	339
liao	釕	316
liao	佬	287
liao	李敖	101
liao	潦	16
liaobode	利奧波德	15
liaobude	了不得	9700
liaobuqi	了不起	12300
liaocao	潦草	32
liaocheng	療程	3240
liaocheng	聊城	1550
liaochengshi	聊城市	1710
liaodai	遼代	787
liaodao	料到	5250
liaodao	聊到	1700
liaodao	撂倒	45
liaodao	潦倒	33
liaodong	遼東	3310
liaodongbandao	遼東半島	301
liaofa	療法	13200
liaoguo	聊過	1050
liaohe	遼河	798
liaoji	料及	3080
liaojie	瞭解	275000
liaojie	了結	3980
liaojiu	料酒	2060
liaokao	鐐銬	20
liaokuo	遼闊	4170
liaoli	料理	17400
liaoliang	嘹亮	5
liaoliao	聊聊	6460
liaoliao	寥寥	1780
liaoliaotian	聊聊天	1660
liaoliaowuji	寥寥無幾	17
liaolidian	料理店	1380
liaoluan	繚亂	14
liaomei	撩妹	236
liaonan	遼南	863
liaoning	遼寧	30200
liaoningdui	遼寧隊	2560
liaoningsheng	遼寧省	8130
liaoningshengwei	遼寧省委	962
liaoqi	聊起	1710
liaoran	瞭然	3300
liaorao	繚繞	1000
liaoren	撩人	288
liaoru	瞭如	244
liaoruzhizhang	瞭如指掌	8
liaoshang	療傷	1910
liaoshenzhanyi	遼瀋戰役	39
liaotian	聊天	40700
liaotiangongju	聊天工具	3150
liaotianjilu	聊天記錄	1000
liaotianshi	聊天室	4680
liaowang	瞭望	1700
liaowangtai	瞭望臺	169
liaoxi	遼西	881
liaoxiang	料想	3070
liaoxiao	療效	3550
liaoxilong	廖錫龍	22
liaoya	獠牙	33
liaoyang	療養	2400
liaoyang	遼陽	1820
liaoyangshi	遼陽市	181
liaoyangyuan	療養院	3020
liaoyiliao	聊一聊	88
liaoyuan	燎原	1020
liaoyuan	遼源	724
liaoyuanshi	遼源市	70
liaozhai	聊齋	398
liaozhaizhiyi	聊齋志異	3
liaozhe	聊著	1760
liaozhongkai	廖仲愷	5
liaozi	料子	2580
liaozu	遼足	732
liba	籬笆	2950
libai	禮拜	19100
libai	李白	3240
libailiu	禮拜六	1580
libaisi	禮拜四	1690
libaitang	禮拜堂	1660
libaitian	禮拜天	1810
libaiwu	禮拜五	1670
libaiyi	禮拜一	1150
libanen	黎巴嫩	9120
libao	力保	2730
libashi	利八世	160
libeika	麗貝卡	77
libi	利比	4630
libi	利弊	2090
libian	裡邊	4170
libie	離別	3240
libiliya	賴比瑞亞	2880
libin	禮賓	625
libin	李斌	209
libing	李冰	1550
libingbing	李冰冰	113
libiya	利比亞	9120
libu	禮部	5370
libu	吏部	3980
libucongxin	力不從心	54
libukai	離不開	8130
licai	理財	10000
licai	理睬	1740
licaichanpin	理財產品	973
licha	理查	3310
licha	李察	1200
lichade	理查德	5500
lichang	立場	72400
lichang	力場	5320
lichang	離場	2000
lichangchun	李長春	1490
lichangjianding	立場堅定	1959
lichao	歷朝	1930
lichasen	理查森	280
lichazi	理查茲	277
lichen	李晨	261
licheng	歷程	16200
licheng	里程	10000
licheng	李成	1100
lichengbei	里程碑	6610
lichengwan	李承晚	117
lichuan	利川	1400
lichuanshi	利川市	134
lici	歷次	4900
lici	勵磁	140
licu	力促	958
lida	利達	4350
lidai	歷代	10700
lidang	理當	4410
lidao	力道	2510
lidao	離島	2000
lidazhao	李大釗	1660
lide	裡的	121000
lide	利德	3490
lide	裡德	3090
lide	立德	1510
lide	李德	1230
lidenghui	李登輝	3240
lidi	立地	4810
liding	立定	1150
lidingguo	李定國	453
lidongsheng	李東生	440
lidu	力度	25100
lidu	麗都	1580
lidu	粒度	580
lidui	離隊	2340
liduo	利多	4860
lie	列	43700
lie	烈	5750
lie	獵	5500
lie	咧	5010
lie	裂	3890
lie	例	2135
lie	累	1580
lie	劣	1480
lie	洌	457
lie	慄	199
liebao	獵豹	2510
liebian	裂變	2340
liebiao	列表	17400
liebing	列兵	1760
liebu	獵捕	300
liechang	獵場	533
lieche	列車	29500
liecheyuan	列車員	2380
liechezhang	列車長	2810
liechu	列出	16600
liedao	列島	1910
liedeng	劣等	1260
liedu	烈度	543
liedui	列隊	1410
liefeng	裂縫	5010
liefu	列夫	2060
liefusiji	列夫斯基	243
liegenxing	劣根性	14
liegou	獵狗	530
liegou	鬣狗	23
liegu	裂谷	350
lieguo	列國	3980
liehen	裂痕	2190
liehu	獵戶	1150
liehuo	烈火	3720
liehuzuo	獵戶座	1070
lieji	劣跡	125
liejie	裂解	355
liejiu	烈酒	524
lieju	列舉	11500
liekai	裂開	2690
lieke	列克	2930
liekou	裂口	372
liela	列拉	3460
lieming	列名	3860
lieming	列明	3000
liening	列寧	17800
lieninggelei	列寧格勒	1700
lieningzhuyi	列寧主義	1480
lienv	烈女	565
liepian	裂片	370
lieqi	獵奇	1050
lieqiang	列強	6310
lieqiang	獵槍	1550
liequ	獵取	515
liequan	獵犬	2090
lier	里爾	3890
lier	利爾	1410
lieren	獵人	11000
lieri	烈日	2190
lieriniefu	列日涅夫	4
lieru	列入	23400
liesha	獵殺	2750
lieshi	烈士	9550
lieshi	劣勢	6030
lieshi	獵食	458
lieshilingyuan	烈士陵園	1150
lieshimu	烈士墓	631
lieshou	獵手	1290
liesi	列斯	4570
liete	列特	1120
lietou	獵頭	1480
liewei	列為	36300
liewen	裂紋	1100
liewu	獵物	6760
liexi	列席	3240
liexi	裂隙	114
liexing	烈性	560
lieyan	烈焰	1480
lieyi	列伊	2110
lieyin	列印	3000000000
lieying	獵鷹	2820
liezhe	獵者	543
liezhen	列陣	699
liezhi	劣質	2880
liezhi	列支	2180
liezhidunshideng	列支敦斯登	1
liezhiwen	列治文	188
liezhuan	列傳	1780
liezui	咧嘴	455
lifa	立法	77600
lifa	理髮	2340
lifa	曆法	2240
lifa	禮法	1440
lifadian	理髮店	1860
lifahui	立法會	2450
lifajigou	立法機構	6230
lifajiguan	立法機關	5590
lifan	力帆	152
lifang	立方	7590
lifanggongchi	立方公尺	517
lifangmi	立方米	3630
lifangti	立方體	705
lifante	黎凡特	56
lifaquan	立法權	4760
lifashi	理髮師	2000
lifaweiyuan	立法委員	4890
lifayuan	立法院	9120
lifazhe	立法者	1620
lifo	禮佛	872
lifu	禮服	7240
lifu	利夫	2190
lifu	裡夫	1000
lifuchun	李富春	99
ligang	李剛	5390
liganjianying	立竿見影	1
lige	裡格	8310
ligen	里根	5130
ligong	理工	7410
ligong	立功	3090
ligong	離宮	2560
ligongdaxue	理工大學	2190
ligongke	理工科	688
ligongxueyuan	理工學院	3550
liguang	李廣	2820
liguangyao	李光耀	2140
liguo	立國	3630
liguo	歷過	2950
lihai	厲害	60300
lihai	利害	7940
lihai	裡海	2340
lihaiguanxi	利害關係	782
lihao	利好	3020
lihe	離合	4640
lihe	禮盒	1380
liheqi	離合器	1200
lihongzhang	李鴻章	2820
lihongzhi	李洪志	52
lihongzhong	李鴻忠	1450
lihua	理化	1380
lihua	梨花	1350
lihua	立花	1200
lihuan	罹患	6310
lihui	裡會	87400
lihui	理會	7410
lihui	例會	1620
lihun	離婚	43700
lihunlv	離婚率	2630
liji	立即	77600
liji	裡基	5380
liji	利基	2650
liji	利己	1320
liji	禮記	1270
liji	痢疾	21
lijia	離家	6760
lijia	例假	3070
lijia	里加	2570
lijia	李家	2140
lijia	李佳	1460
lijia	李嘉	939
lijiacheng	李嘉誠	1480
lijiachuzou	離家出走	1410
lijian	離間	1350
lijian	利劍	1070
lijian	李健	979
lijian	力薦	310
lijiang	麗江	4790
lijiang	灕江	10
lijiangjun	李將軍	3680
lijianhua	李建華	373
lijianxi	李健熙	18
lijiao	立交	2930
lijiao	禮教	1370
lijiaoqiao	立交橋	1170
lijiatu	李嘉圖	1170
lijie	理解	151000
lijie	歷屆	6760
lijie	禮節	3630
lijie	李傑	1200
lijieli	理解力	5050
lijienengli	理解能力	9770
lijin	李進	7040
lijin	歷盡	2280
lijin	禮金	1050
lijing	歷經	14500
lijing	離京	2340
lijing	離境	1450
lijing	李靜	847
lijing	粒徑	298
lijing	李靖	127
lijingpandao	離經叛道	1
lijingtuzhi	勵精圖治	1
lijishen	李濟深	118
lijiu	歷久	2290
lijixingdong	立即行動	5960
lijizhuyi	利己主義	130
liju	例句	2080
liju	力矩	170
lijun	李俊	1620
lika	裡卡	9250
lika	利卡	3340
likaduo	裡卡多	875
likai	離開	224000
likaifu	李開復	382
like	立刻	57500
like	理科	3800
like	力克	3720
like	裡克	3720
like	立克	3210
like	利克	3210
like	鯉科	382
likeqiang	李克強	3550
likeqin	李克勤	46
likesi	裡克斯	1190
likesi	力克斯	1040
likong	利空	2280
likui	李逵	12
lila	里拉	2090
lilai	歷來	9770
lilai	利來	4920
lilan	利蘭	1780
lilanqing	李嵐清	9
lilaoshi	李老師	6210
lili	莉莉	4570
lili	麗麗	1480
lilian	歷練	1510
liliang	力量	182000
lilianjie	李連杰	115
liliao	理療	303
lilin	李林	3680
lilin	蒞臨	1860
lilin	李琳	486
liling	醴陵	16
lilisan	李立三	313
lilizaimu	歷歷在目	11
lilizi	鋰離子	226
lilong	里弄	6000
lilun	理論	195000
lilun	立論	1820
lilunjia	理論家	2340
liluntixi	理論體系	7650
lilunwuli	理論物理	3370
lilunxing	理論性	10200
lilunzhishi	理論知識	8520
liluo	利落	1990
liluo	俐落	8
lilv	利率	20900
lima	立馬	6920
lima	利馬	2570
limadou	利瑪竇	18
liman	黎曼	539
limao	禮貌	16200
limao	禮帽	471
limao	狸貓	40
limei	李梅	1550
limi	釐米	20900
limian	裡面	174000
limian	立面	3610
limin	利民	1120
limin	黎民	632
limin	李敏	390
liming	黎明	10200
liming	李明	4670
limingbo	李明博	135
limingqian	黎明前	1010
limochou	李莫愁	43
lin	林	61699
lin	臨	26300
lin	鄰	13200
lin	任	7550
lin	琳	5130
lin	磷	4680
lin	拎	2950
lin	鱗	2340
lin	凜	1780
lin	淋	1380
lin	璘	1000
lin	麟	933
lin	賃	676
lin	霖	501
lin	廩	417
lina	里納	4220
lina	李娜	2340
lina	莉娜	1070
lina	麗娜	847
linan	罹難	2630
linan	臨安	1620
linanzhe	罹難者	261
linba	淋巴	1380
linbajie	淋巴結	134
linbaliu	淋巴瘤	100
linbang	鄰邦	851
linbao	林堡	1220
linbaxibao	淋巴細胞	134
linbiao	林彪	8130
linbie	臨別	2370
linbing	淋病	136
linboqu	林伯渠	23
lincang	臨滄	174
linchan	林產	3610
linchang	林場	2400
linchang	臨場	2290
linchao	臨朝	1770
lincheng	臨城	2180
linchimu	鱗翅目	14
linchong	林沖	3260
linchuan	臨川	1120
linchuang	臨床	19100
linchuangshiyan	臨床試驗	1100
linchuangyixue	臨床醫學	1370
linci	林茨	878
linda	琳達	505
lindai	林帶	5430
lindaiyu	林黛玉	17
lindan	林丹	1380
lindao	臨到	2610
lindeman	林德曼	148
lindi	林地	3890
lindun	林頓	2150
linen	林恩	2090
linfei	磷肥	365
linfen	臨汾	2340
linfeng	臨風	2020
linfenshi	臨汾市	233
ling	另	347000
ling	令	135000
ling	領	79400
ling	零	43700
ling	嶺	23400
ling	靈	16200
ling	凌	4570
ling	鈴	4370
ling	綾	3630
ling	陵	3310
ling	齡	2820
ling	冷	2135
ling	玲	2000
ling	伶	1170
ling	聆	955
ling	菱	891
ling	皊	631
ling	蛉	489
ling	羚	437
ling	鯪	427
ling	翎	372
ling	欞	324
ling	稜	301
ling	泠	288
ling	磷	234
ling	拎	147
ling	憐	47
lingang	臨港	1680
lingba	零八	2410
lingban	領班	1290
lingbao	靈寶	1200
lingbowei	凌波微	37
lingbujian	零部件	5370
lingchang	領唱	3030
lingche	靈車	1490
lingchen	凌晨	29500
lingchi	凌遲	1820
lingdai	領帶	3720
lingdan	零擔	909
lingdan	靈丹	848
lingdang	鈴鐺	1740
lingdangbielun	另當別論	50
lingdanmiaoyao	靈丹妙藥	1120
lingdao	領導	347000
lingdao	領到	3630
lingdaobanzi	領導班子	2820
lingdaoceng	領導層	2880
lingdaohexin	領導核心	7620
lingdaojiti	領導集體	5240
lingdaoli	領導力	1350
lingdaoquan	領導權	1170
lingdaoren	領導人	79400
lingdaorenyuan	領導人員	16099
lingdaoxiaozu	領導小組	4790
lingdaozhe	領導者	14800
lingdi	領地	10700
lingdian	零點	4070
lingdong	靈動	1460
lingdu	零度	1200
lingdui	領隊	4070
lingfen	零分	3919
linggan	靈感	15100
lingge	另個	30000
linggong	零工	1910
lingguan	領館	1230
lingguang	靈光	1510
linghai	領海	2880
linghang	領航	1480
linghangyuan	領航員	146
linghao	零號	4090
linghu	令狐	309
linghuaqian	零花錢	1260
linghuchong	令狐沖	29
linghui	領回	5970
linghui	領會	5890
linghun	靈魂	52500
linghunshenchu	靈魂深處	792
linghuo	靈活	20900
linghuoxing	靈活性	2140
lingji	令吉	2330
lingjia	另加	11200
lingjia	凌駕	3160
lingjian	零件	9770
lingjiang	領獎	1950
lingjiangtai	領獎臺	193
lingjiao	領教	4740
lingjiayu	凌駕於	1580
lingjie	領結	2690
lingjie	靈界	1190
lingjiu	靈柩	1350
lingjiyidong	靈機一動	14
lingju	另據	14400
lingjuli	零距離	3000
lingjun	領軍	4070
lingjunrenwu	領軍人物	399
lingkong	領空	3890
lingkong	凌空	412
lingkou	領口	4060
linglan	鈴蘭	377
linglang	令郎	1150
lingle	領了	7900
linglei	另類	14100
lingli	靈力	1340
lingli	凌厲	90
lingli	伶俐	7
lingling	零零	1070
lingling	零陵	308
lingling	玲玲	99
linglong	玲瓏	1480
linglu	領路	6130
lingluan	凌亂	1820
lingluo	零落	1880
linglve	領略	1660
lingmei	靈媒	332
lingmin	靈敏	4170
lingmindu	靈敏度	1550
lingmu	陵墓	5130
lingmu	鈴木	4370
lingnan	嶺南	3240
lingnandaxue	嶺南大學	321
lingnve	凌虐	223
lingpai	令牌	2710
lingpao	領跑	1410
lingpeijian	零配件	909
lingpi	另闢	403
lingpixijing	另闢蹊徑	1
lingqi	令其	11800
lingqi	靈氣	2820
lingqian	零錢	4170
lingqiao	靈巧	1580
lingqiluzao	另起爐灶	1
lingqin	陵寢	1100
lingqiu	靈丘	432
lingqu	領取	18600
lingqu	陵區	329
lingren	令人	64600
lingrenbuan	令人不安	1550
lingrenchijing	令人吃驚	901
lingrendanxin	令人擔心	4460
lingrendanyou	令人擔憂	1020
lingrenfazhi	令人髮指	431
lingrenfeijie	令人費解	98
lingrengandong	令人感動	1200
lingrengaoxing	令人高興	3919
lingrenguwu	令人鼓舞	956
lingrenjidong	令人激動	2360
lingrenjingtan	令人驚歎	1000
lingrenmanyi	令人滿意	1950
lingrennanwang	令人難忘	651
lingrenqinpei	令人欽佩	264
lingrentaoyan	令人討厭	3150
lingrenxianmu	令人羨慕	1010
lingrenxinfu	令人信服	258
lingrenxingfen	令人興奮	1660
lingrenyanwu	令人厭惡	1090
lingrenyihan	令人遺憾	2640
lingrenzhenfen	令人振奮	475
lingrenzhenjing	令人震驚	1410
lingrenzhixi	令人窒息	517
lingrenzhumu	令人矚目	752
lingrenzuoou	令人作嘔	1290
lingru	凌辱	4680
lingsan	零散	1320
lingshan	靈山	1290
lingshe	另設	9240
lingsheng	鈴聲	6030
lingshi	領事	7240
lingshi	零食	4470
lingshi	零時	1070
lingshiguan	領事館	7760
lingshou	零售	19100
lingshou	領受	1580
lingshou	靈獸	1090
lingshou	靈壽	432
lingshoudian	零售店	1490
lingshoue	零售額	1230
lingshoujia	零售價	1170
lingshoushang	零售商	2820
lingshouye	零售業	1910
lingshui	陵水	326
lingsui	零碎	1950
lingtai	靈臺	1520
lingtang	令堂	2240
lingtang	靈堂	1010
lingti	靈體	1400
lingting	聆聽	6460
lingtong	靈通	1300
lingtou	領投	3970
lingtou	零頭	3180
lingtou	領頭	2690
lingtouyang	領頭羊	230
lingtu	領土	50100
lingtuwanzheng	領土完整	3070
linguo	鄰國	9770
linguo	林果	1930
lingwai	另外	174000
lingwu	領悟	4790
lingwu	領舞	2120
lingwu	靈武	746
lingwudao	領悟到	478
lingxi	靈犀	53
lingxia	零下	2510
lingxian	領先	30900
lingxian	領銜	3020
lingxian	陵縣	328
lingxiandiwei	領先地位	2420
lingxianzhe	領先者	2890
lingxianzhuyan	領銜主演	268
lingxiao	凌霄	22
lingxing	零星	5010
lingxing	另行	3390
lingxing	靈性	3020
lingxing	菱形	1700
lingxingtongzhi	另行通知	328
lingxiu	領袖	64600
lingxiu	靈脩	1190
lingxun	聆訊	92
lingyan	靈驗	1350
lingyang	領養	5620
lingyang	羚羊	2040
lingyanxiangkan	另眼相看	22
lingyao	靈藥	1240
lingyi	靈異	2510
lingyi	另譯	2440
lingyiban	另一半	5370
lingyibian	另一邊	4470
lingyice	另一側	553
lingyiduan	另一端	1860
lingyifang	另一方	3720
lingyifangmian	另一方面	34700
lingyihuishi	另一回事	1660
lingyijia	另一家	1780
lingyilei	另一類	1450
lingyimian	另一面	3390
lingyiming	另一名	3550
lingyiren	另一人	3290
lingyitou	另一頭	1100
lingyizhi	另一隻	5550
lingyizu	另一組	1970
lingyongqian	零用錢	282
lingyou	另有	12900
lingyou	領有	1020
lingyu	領域	174000
lingyuan	陵園	1120
lingyun	凌雲	1290
lingzhanglei	靈長類	1150
lingzhe	領著	1020
lingzheng	領證	2530
lingzhi	靈芝	1410
lingzhi	凌志	399
lingzhu	領主	6460
lingzi	領子	5080
lingzi	玲子	197
lingzou	領走	6770
lingzu	另組	8780
lingzujian	零元件	551
lingzun	令尊	892
linhai	林海	3330
linhai	臨海	1550
linhaishi	臨海市	154
linhe	臨河	1780
linhuiyin	林徽因	16
lini	里尼	4310
linian	理念	39800
linian	歷年	8320
linianlai	歷年來	829
liniao	利尿	1720
lining	李寧	1320
linjia	鄰家	1580
linjia	林家	1410
linjia	鱗甲	215
linjialong	林佳龍	114
linjian	林間	5220
linjian	臨檢	666
linjiang	臨江	1780
linjianvhai	鄰家女孩	157
linjie	臨界	3390
linjie	臨街	2040
linjie	鄰接	1020
linjiedian	臨界點	1580
linjin	鄰近	23400
linjin	臨近	9770
linjing	鱗莖	160
linju	鄰居	32400
linjujia	鄰居家	1150
linjumen	鄰居們	3100
linjunjie	林俊杰	38
linke	林克	3640
linken	林肯	7760
linkou	林口	3540
linlangmanmu	琳琅滿目	1
linli	林裡	5870
linli	林立	3980
linli	鄰里	3310
linli	淋漓	9
linlie	凜冽	3
linlijinzhi	淋漓盡致	1780
linlinzongzong	林林總總	26
linmen	臨門	2260
linmo	臨摹	1150
linmu	林木	3890
linna	琳娜	3980
linnei	林內	5700
linpian	鱗片	1660
linqi	林奇	2350
linqin	林檎	3
linqing	臨清	1959
linqingxia	林青霞	12
linqu	林區	2570
linqu	臨朐	21
linquan	林全	4740
linren	鄰人	1320
linsai	林賽	2660
linse	吝嗇	2340
linsen	林森	1410
linshe	鄰舍	599
linshi	臨時	69200
linshi	淋溼	127
linshigong	臨時工	1740
linshixing	臨時性	5230
linshizhengfu	臨時政府	1660
linshuhao	林書豪	72
linsi	臨死	1580
linsiji	林斯基	132
linsiqian	臨死前	1120
linsuan	磷酸	1380
linsuanyan	磷酸鹽	130
lintao	臨洮	12
lintaoxian	臨洮縣	1
lintong	臨潼	10
lintou	臨頭	2150
linuo	裡諾	3080
linwei	臨危	346
linxi	林西	4440
linxi	林夕	202
linxia	林下	5880
linxia	臨夏	1320
linxia	磷蝦	355
linxian	林縣	5140
linxian	臨縣	2420
linxiang	臨湘	438
linxiansheng	林先生	4680
linxing	臨行	2400
linxing	臨幸	528
linxinru	林心如	1410
linxuan	遴選	3160
linye	林業	13500
linyebu	林業部	1230
linyedaxue	林業大學	1310
linyeju	林業局	1780
linyi	臨沂	4470
linyichen	林依晨	24
linyifu	林毅夫	15
linyilian	林憶蓮	17
linyin	林蔭	155
linyingxian	臨潁縣	11
linyishi	臨沂市	440
linyu	淋浴	2090
linyu	淋雨	132
linyuner	林允兒	51
linyutang	林語堂	157
linzexu	林則徐	106
linzhang	臨漳	35
linzhen	臨陣	632
linzheng	林鄭	1220
linzhentuotao	臨陣脫逃	12
linzhi	林芝	417
linzhi	磷脂	189
linzhiling	林志玲	1550
linzhiying	林志穎	19
linzhong	林中	3090
linzhong	臨終	2820
linzhongqian	臨終前	281
linzhou	林州	3950
linzi	林子	2510
linzi	臨淄	9
linzili	林子裡	251
linzou	臨走	2490
linzuo	鄰座	1100
liou	李歐	3190
lipao	禮炮	846
lipei	理賠	2000
lipeng	李鵬	7760
lipin	禮品	5500
liping	李平	3630
liping	黎平	674
lipu	離譜	4070
liqi	力氣	13500
liqi	裡奇	5500
liqi	離奇	3980
liqi	利器	3160
liqi	李奇	2680
liqi	理器	2530
liqi	禮器	1210
liqi	離棄	1010
liqiang	李強	5740
liqiang	力強	5090
liqing	理清	2920
liqing	瀝青	2880
liqing	釐清	370
liqingzhao	李清照	259
liqiu	力求	7760
liqu	離去	10500
liquan	力勸	1580
liquan	禮券	686
liqun	李群	5190
liqun	利群	3540
lirang	禮讓	1540
liren	歷任	15100
liren	離任	2820
liren	麗人	1580
liren	利刃	291
lironghao	李榮浩	37
liru	例如	182000
lirui	李銳	182
liruihuan	李瑞環	63
lirun	利潤	52500
lirunlv	利潤率	2040
lisa	莉薩	476
lisan	離散	3310
lisang	歷桑	818
lisao	離騷	1680
lise	栗色	372
lisen	裡森	1790
lisha	麗莎	3090
lishan	驪山	33
lishang	禮上	1540
lishangyin	李商隱	57
lishanzhuo	歷山卓	28
lishen	立身	2590
lisheng	厲聲	110
lishi	歷史	708000
lishi	理事	20000
lishi	歷時	9120
lishi	立時	4850
lishi	離世	4170
lishi	立式	3810
lishi	離石	2340
lishi	力士	1480
lishi	李氏	1200
lishi	立誓	446
lishi	礫石	35
lishibeijing	歷史背景	8940
lishibowuguan	歷史博物館	2240
lishigan	歷史感	5440
lishiguan	歷史觀	1290
lishihui	理事會	13200
lishijilu	歷史紀錄	4890
lishijilu	歷史記錄	1660
lishijincheng	歷史程序	3940
lishiju	歷史劇	1550
lishike	歷史課	4990
lishiman	里士滿	177
lishimin	李世民	1380
lishishiming	歷史使命	2320
lishishishi	歷史事實	12500
lishishuji	歷史書籍	3940
lishiweiwuzhuyi	歷史唯物主義	294
lishiwenwu	歷史文物	3530
lishixi	歷史系	2140
lishixing	歷史性	10700
lishixue	歷史學	1950
lishixuejia	歷史學家	7080
lishiyoujiu	歷史悠久	2750
lishiyuanyuan	歷史淵源	545
lishizhang	理事長	4270
lishizhen	李時珍	64
lishu	隸屬	17400
lishu	歷數	2440
lishu	梨樹	775
lishu	隸書	202
lishui	利稅	4570
lishui	麗水	1150
lishui	溧水	11
lishuishi	麗水市	114
lishun	理順	1910
lishunchen	李舜臣	14
lishuyu	隸屬於	10200
lisi	里斯	6310
lisi	李四	5690
lisi	李斯	4720
lisi	利斯	3310
lisi	麗斯	1360
lisi	莉斯	543
lisiben	里斯本	4270
lisiguang	李四光	354
lisitan	里斯坦	905
lisite	李斯特	1230
lisite	里斯特	1190
lisu	禮俗	334
lisu	俚俗	38
lisuo	利索	1380
lisuodangran	理所當然	10200
lisuonengji	力所能及	1740
lisuoyingdang	理所應當	275
lita	利他	4960
lita	麗塔	1190
litang	禮堂	4790
litang	理塘	359
litaowan	立陶宛	6030
lite	裡特	1290
lite	利特	1070
liti	立體	12900
liti	離題	3500
liti	例題	2350
litie	李鐵	3280
litieying	李鐵映	30
litigan	立體感	1060
litihua	立體化	1130
liting	力挺	1260
litisheng	立體聲	1580
litou	裡頭	11000
litou	犁頭	164
litu	力圖	6760
litui	力推	1070
lituixiu	離退休	1620
liu	六	93300
liu	留	63100
liu	流	51300
liu	劉	40700
liu	溜	8320
liu	柳	8130
liu	瘤	3630
liu	硫	3470
liu	遛	1860
liu	榴	1620
liu	琉	1410
liu	鏐	1410
liu	遊	1375
liu	陸	1120
liu	聊	890
liu	鷚	372
liu	餾	309
liu	瀏	288
liu	泵	162
liu	碌	63
liu	硐	41
liuan	劉安	2730
liubai	六百	2340
liubaiwan	六百萬	1320
liubang	劉邦	3310
liubei	劉備	6460
liubei	六倍	4240
liubenmu	六本木	177
liubian	流變	4100
liubianxing	六邊形	193
liubiao	劉表	2690
liubing	溜冰	2040
liubixue	流鼻血	57
liubocheng	劉伯承	1170
liubowen	劉伯溫	67
liubu	六部	3800
liubuzhu	留不住	1180
liuceng	六層	4180
liuchan	流產	6170
liuchan	劉禪	378
liuchang	流暢	7240
liuchang	六場	6120
liuchao	六朝	1070
liucheng	流程	21900
liucheng	六成	3390
liucheng	柳城	764
liuchengtu	流程圖	2070
liuchi	六尺	554
liuchu	流出	12300
liuchu	六處	7130
liuchu	留出	5860
liuchuan	流傳	25700
liuchuanzhi	柳傳志	60
liuci	六次	2090
liucuan	流竄	1070
liucun	留存	3720
liuda	六大	5250
liuda	溜達	1120
liudai	留待	1170
liudan	榴彈	2450
liudan	流彈	1850
liudanpao	榴彈炮	217
liudao	六道	7420
liudehua	劉德華	3390
liudian	六點	6760
liudian	留點	5600
liudianban	六點半	630
liudianzhong	六點鐘	582
liudong	流動	37200
liudongxing	流動性	4470
liudongzhan	流動站	3410
liudongzijin	流動資金	2040
liudu	六度	4770
liudu	流毒	1790
liufang	流放	7410
liufang	六方	4340
liufang	流芳	273
liufanghuitan	六方會談	152
liufen	六分	7530
liufenzhong	六分鐘	6020
liugan	流感	6310
liuganbingdu	流感病毒	576
liuganyimiao	流感疫苗	509
liuge	六個	24500
liuge	留個	1320
liugei	留給	16200
liugen	六根	3120
liugeyue	六個月	7080
liugongdao	劉公島	173
liugou	遛狗	184
liuguang	流光	3310
liuguangyicai	流光溢彩	1
liuguo	流過	1660
liuguoliang	劉國樑	138
liuhai	劉海	2040
liuhan	流汗	1120
liuhao	六號	3020
liuhe	六合	3890
liuhe	柳河	708
liuhe	劉鶴	300
liuhecai	六合彩	2570
liuheng	劉恆	437
liuhua	硫化	1150
liuhuang	硫磺	1780
liuhuaqing	硫化氫	1000
liuhuaqing	劉華清	174
liuhuawu	硫化物	113
liuji	六集	5090
liuji	留級	4690
liuji	劉基	2360
liuji	六級	1620
liujia	六家	7689
liujia	劉家	2190
liujia	六甲	2020
liujia	柳家	798
liujialing	劉嘉玲	1290
liujian	六間	7320
